"id","pid","name","name_de","level","path_text"
"98558","95578","Rubber Cap",NULL,"l3","Commodity > Motorcycle > Rubber Cap"
"98561","95578","Rubber Element",NULL,"l3","Commodity > Motorcycle > Rubber Element"
"98564","4","Application",NULL,"l3","Commodity > Electronics > Application"
"98567","4","Arma",NULL,"l3","Commodity > Electronics > Arma"
"98570","4","Audio",NULL,"l3","Commodity > Electronics > Audio"
"98573","4","Automatic Transmission",NULL,"l3","Commodity > Electronics > Automatic Transmission"
"98576","4","Auxiliary Heater",NULL,"l3","Commodity > Electronics > Auxiliary Heater"
"98579","4","Auxiliary Water Pump",NULL,"l3","Commodity > Electronics > Auxiliary Water Pump"
"98582","4","Base Plate",NULL,"l3","Commodity > Electronics > Base Plate"
"98585","4","Base Seat",NULL,"l3","Commodity > Electronics > Base Seat"
"98588","4","Battery",NULL,"l3","Commodity > Electronics > Battery"
"98591","4","Battery Sensor",NULL,"l3","Commodity > Electronics > Battery Sensor"
"98594","4","Bearing Bracket",NULL,"l3","Commodity > Electronics > Bearing Bracket"
"98597","4","Bellows",NULL,"l3","Commodity > Electronics > Bellows"
"98600","4","Belt",NULL,"l3","Commodity > Electronics > Belt"
"98603","4","Belt Tensioner",NULL,"l3","Commodity > Electronics > Belt Tensioner"
"98606","4","Blade Fuse",NULL,"l3","Commodity > Electronics > Blade Fuse"
"98609","4","Body",NULL,"l3","Commodity > Electronics > Body"
"98612","4","Body Base Module",NULL,"l3","Commodity > Electronics > Body Base Module"
"98615","95578","Rubber Grommet",NULL,"l3","Commodity > Motorcycle > Rubber Grommet"
"98618","95578","Rubber Mat",NULL,"l3","Commodity > Motorcycle > Rubber Mat"
"98621","95578","Rubber Mount",NULL,"l3","Commodity > Motorcycle > Rubber Mount"
"98624","95578","Rubber Pad",NULL,"l3","Commodity > Motorcycle > Rubber Pad"
"98627","95578","Rubber Plug",NULL,"l3","Commodity > Motorcycle > Rubber Plug"
"98630","4","Bracket",NULL,"l3","Commodity > Electronics > Bracket"
"98633","4","Braided Hose",NULL,"l3","Commodity > Electronics > Braided Hose"
"98636","95578","Rubber Ring",NULL,"l3","Commodity > Motorcycle > Rubber Ring"
"98639","4","Brake Vacuum Sensor",NULL,"l3","Commodity > Electronics > Brake Vacuum Sensor"
"98642","4","Bumper",NULL,"l3","Commodity > Electronics > Bumper"
"98645","4","Button",NULL,"l3","Commodity > Electronics > Button"
"98648","4","Cable",NULL,"l3","Commodity > Electronics > Cable"
"98651","4","Cable Channel",NULL,"l3","Commodity > Electronics > Cable Channel"
"98654","4","Cable Clip",NULL,"l3","Commodity > Electronics > Cable Clip"
"98657","4","Cable Duct",NULL,"l3","Commodity > Electronics > Cable Duct"
"98660","4","Cable Grommet",NULL,"l3","Commodity > Electronics > Cable Grommet"
"98663","4","Cable Guide",NULL,"l3","Commodity > Electronics > Cable Guide"
"98666","4","Cable Holder",NULL,"l3","Commodity > Electronics > Cable Holder"
"98669","4","Cable Tie",NULL,"l3","Commodity > Electronics > Cable Tie"
"98672","4","Cable Tie Holder",NULL,"l3","Commodity > Electronics > Cable Tie Holder"
"98675","4","Camera",NULL,"l3","Commodity > Electronics > Camera"
"98678","4","Camera Cover",NULL,"l3","Commodity > Electronics > Camera Cover"
"98681","95578","Rubber Round Mount",NULL,"l3","Commodity > Motorcycle > Rubber Round Mount"
"98684","95578","Rubber Support",NULL,"l3","Commodity > Motorcycle > Rubber Support"
"98687","95578","Rubber Tension Strap",NULL,"l3","Commodity > Motorcycle > Rubber Tension Strap"
"98690","95578","Running",NULL,"l3","Commodity > Motorcycle > Running"
"98693","95578","Running Board",NULL,"l3","Commodity > Motorcycle > Running Board"
"98696","95578","RWDR",NULL,"l3","Commodity > Motorcycle > RWDR"
"98699","95578","Saddle",NULL,"l3","Commodity > Motorcycle > Saddle"
"98702","95578","Satellite",NULL,"l3","Commodity > Motorcycle > Satellite"
"98705","95578","Screw",NULL,"l3","Commodity > Motorcycle > Screw"
"98708","95578","Screw Cover",NULL,"l3","Commodity > Motorcycle > Screw Cover"
"98711","95578","Screw Pin",NULL,"l3","Commodity > Motorcycle > Screw Pin"
"98714","95578","Screw Set",NULL,"l3","Commodity > Motorcycle > Screw Set"
"98717","95578","Screw Sleeve",NULL,"l3","Commodity > Motorcycle > Screw Sleeve"
"98720","4","Carrier",NULL,"l3","Commodity > Electronics > Carrier"
"98723","4","Carrier Plate",NULL,"l3","Commodity > Electronics > Carrier Plate"
"98726","4","Casing",NULL,"l3","Commodity > Electronics > Casing"
"98729","4","Central Information Display",NULL,"l3","Commodity > Electronics > Central Information Display"
"98732","4","Central Locking",NULL,"l3","Commodity > Electronics > Central Locking"
"98735","4","Charge Air Sensor",NULL,"l3","Commodity > Electronics > Charge Air Sensor"
"98738","4","Charging Line",NULL,"l3","Commodity > Electronics > Charging Line"
"98741","4","Cigarette Lighter",NULL,"l3","Commodity > Electronics > Cigarette Lighter"
"98744","4","Circuit Breaker",NULL,"l3","Commodity > Electronics > Circuit Breaker"
"98747","4","Closure",NULL,"l3","Commodity > Electronics > Closure"
"98750","4","Clutch Switch",NULL,"l3","Commodity > Electronics > Clutch Switch"
"98753","4","CMOS Image Sensor",NULL,"l3","Commodity > Electronics > CMOS Image Sensor"
"98756","4","Coaxial Cable",NULL,"l3","Commodity > Electronics > Coaxial Cable"
"98759","4","Combination Bracket",NULL,"l3","Commodity > Electronics > Combination Bracket"
"98762","4","Comfort Access",NULL,"l3","Commodity > Electronics > Comfort Access"
"98765","4","Communication Box",NULL,"l3","Commodity > Electronics > Communication Box"
"98768","4","Connecting Elements",NULL,"l3","Commodity > Electronics > Connecting Elements"
"98771","4","Connecting Line",NULL,"l3","Commodity > Electronics > Connecting Line"
"98774","4","Connecting Plate",NULL,"l3","Commodity > Electronics > Connecting Plate"
"98777","4","Connector Holder",NULL,"l3","Commodity > Electronics > Connector Holder"
"98780","4","Connector Housing",NULL,"l3","Commodity > Electronics > Connector Housing"
"98783","4","Connector Socket",NULL,"l3","Commodity > Electronics > Connector Socket"
"98786","95578","Screwdriver",NULL,"l3","Commodity > Motorcycle > Screwdriver"
"98789","4","Control Center Center Console",NULL,"l3","Commodity > Electronics > Control Center Center Console"
"98792","95578","Screwdriver Blade",NULL,"l3","Commodity > Motorcycle > Screwdriver Blade"
"98795","4","Controllers",NULL,"l3","Commodity > Electronics > Controllers"
"98798","4","Converter",NULL,"l3","Commodity > Electronics > Converter"
"98801","4","Cooling",NULL,"l3","Commodity > Electronics > Cooling"
"98804","4","Corner Trim",NULL,"l3","Commodity > Electronics > Corner Trim"
"98807","95578","Seal Disk",NULL,"l3","Commodity > Motorcycle > Seal Disk"
"98810","95578","Seal Frame",NULL,"l3","Commodity > Motorcycle > Seal Frame"
"98813","95578","Seal Kit",NULL,"l3","Commodity > Motorcycle > Seal Kit"
"98816","95578","Seal Plug",NULL,"l3","Commodity > Motorcycle > Seal Plug"
"98819","4","Crossmember",NULL,"l3","Commodity > Electronics > Crossmember"
"98822","95578","Seal Ring",NULL,"l3","Commodity > Motorcycle > Seal Ring"
"98825","95578","Seal Rubber",NULL,"l3","Commodity > Motorcycle > Seal Rubber"
"98828","4","Cylinder Cover",NULL,"l3","Commodity > Electronics > Cylinder Cover"
"98831","4","Dashboard",NULL,"l3","Commodity > Electronics > Dashboard"
"98834","4","Decor",NULL,"l3","Commodity > Electronics > Decor"
"98837","4","Decorative Trim",NULL,"l3","Commodity > Electronics > Decorative Trim"
"98840","4","Device Carrier",NULL,"l3","Commodity > Electronics > Device Carrier"
"98843","4","Diagnose Plus",NULL,"l3","Commodity > Electronics > Diagnose Plus"
"98846","4","Diagnosis",NULL,"l3","Commodity > Electronics > Diagnosis"
"98849","4","Digital Engine Electronics",NULL,"l3","Commodity > Electronics > Digital Engine Electronics"
"98852","95578","Seal Sleeve",NULL,"l3","Commodity > Motorcycle > Seal Sleeve"
"98855","95578","Sealing Strip",NULL,"l3","Commodity > Motorcycle > Sealing Strip"
"98858","95578","Seat",NULL,"l3","Commodity > Motorcycle > Seat"
"98861","4","Digital Tuner",NULL,"l3","Commodity > Electronics > Digital Tuner"
"98864","95578","Seat Bench",NULL,"l3","Commodity > Motorcycle > Seat Bench"
"98867","95578","Seat Pad",NULL,"l3","Commodity > Motorcycle > Seat Pad"
"98870","95578","Sensor",NULL,"l3","Commodity > Motorcycle > Sensor"
"98873","95578","Sensor Bracket",NULL,"l3","Commodity > Motorcycle > Sensor Bracket"
"98876","95578","Sensor Cover",NULL,"l3","Commodity > Motorcycle > Sensor Cover"
"98879","95578","Service Cover",NULL,"l3","Commodity > Motorcycle > Service Cover"
"98882","95578","Set",NULL,"l3","Commodity > Motorcycle > Set"
"98885","95578","Shaft",NULL,"l3","Commodity > Motorcycle > Shaft"
"98888","4","Door ECU",NULL,"l3","Commodity > Electronics > Door ECU"
"98891","4","Door Sills",NULL,"l3","Commodity > Electronics > Door Sills"
"98894","4","Door Trim Panel",NULL,"l3","Commodity > Electronics > Door Trim Panel"
"98897","4","Dose",NULL,"l3","Commodity > Electronics > Dose"
"98900","4","Drainage",NULL,"l3","Commodity > Electronics > Drainage"
"98903","4","Driver's Key",NULL,"l3","Commodity > Electronics > Driver's Key"
"98906","4","Dynamic Stability Control",NULL,"l3","Commodity > Electronics > Dynamic Stability Control"
"98909","4","E-Box",NULL,"l3","Commodity > Electronics > E-Box"
"98912","4","ECU",NULL,"l3","Commodity > Electronics > ECU"
"98915","4","Electric Fan",NULL,"l3","Commodity > Electronics > Electric Fan"
"98918","4","Electric Steering Lock",NULL,"l3","Commodity > Electronics > Electric Steering Lock"
"98921","95578","Shaft Seal",NULL,"l3","Commodity > Motorcycle > Shaft Seal"
"98924","95578","Sheet Metal",NULL,"l3","Commodity > Motorcycle > Sheet Metal"
"98927","95578","Shield",NULL,"l3","Commodity > Motorcycle > Shield"
"98930","95578","Shift Fork",NULL,"l3","Commodity > Motorcycle > Shift Fork"
"98933","95578","Shift Lever",NULL,"l3","Commodity > Motorcycle > Shift Lever"
"98936","95578","Shift Rod",NULL,"l3","Commodity > Motorcycle > Shift Rod"
"98939","95578","Shim",NULL,"l3","Commodity > Motorcycle > Shim"
"98942","95578","Shock Absorber",NULL,"l3","Commodity > Motorcycle > Shock Absorber"
"98945","95578","Shock Absorber Spring",NULL,"l3","Commodity > Motorcycle > Shock Absorber Spring"
"98948","95578","Side Bolster",NULL,"l3","Commodity > Motorcycle > Side Bolster"
"98951","95578","Side Cover",NULL,"l3","Commodity > Motorcycle > Side Cover"
"98954","95578","Side Panel",NULL,"l3","Commodity > Motorcycle > Side Panel"
"98957","4","Generator",NULL,"l3","Commodity > Electronics > Generator"
"98960","95578","Side Trim",NULL,"l3","Commodity > Motorcycle > Side Trim"
"98963","95578","Side Trim Panel",NULL,"l3","Commodity > Motorcycle > Side Trim Panel"
"98966","95578","Simple Sleeve Chain",NULL,"l3","Commodity > Motorcycle > Simple Sleeve Chain"
"98969","95578","Slave Cylinder",NULL,"l3","Commodity > Motorcycle > Slave Cylinder"
"98972","95578","Sleeve",NULL,"l3","Commodity > Motorcycle > Sleeve"
"98975","95578","Sleeve Bearing",NULL,"l3","Commodity > Motorcycle > Sleeve Bearing"
"98978","95578","Slider",NULL,"l3","Commodity > Motorcycle > Slider"
"98981","95578","Sliding Bearing",NULL,"l3","Commodity > Motorcycle > Sliding Bearing"
"98984","95578","Snap Ring",NULL,"l3","Commodity > Motorcycle > Snap Ring"
"98987","4","Engine Mount",NULL,"l3","Commodity > Electronics > Engine Mount"
"98990","4","Engine Wiring Harness",NULL,"l3","Commodity > Electronics > Engine Wiring Harness"
"98993","4","Entry",NULL,"l3","Commodity > Electronics > Entry"
"98996","4","Extension",NULL,"l3","Commodity > Electronics > Extension"
"98999","4","Exterior Lighting",NULL,"l3","Commodity > Electronics > Exterior Lighting"
"99002","4","Fan",NULL,"l3","Commodity > Electronics > Fan"
"99005","4","Fanfare",NULL,"l3","Commodity > Electronics > Fanfare"
"99008","95578","Socket",NULL,"l3","Commodity > Motorcycle > Socket"
"99011","95578","Socket Head Cap Screw",NULL,"l3","Commodity > Motorcycle > Socket Head Cap Screw"
"99014","95578","Solo",NULL,"l3","Commodity > Motorcycle > Solo"
"99017","4","Fitting",NULL,"l3","Commodity > Electronics > Fitting"
"99020","4","Flap",NULL,"l3","Commodity > Electronics > Flap"
"99023","4","Floor Plate Sleeve",NULL,"l3","Commodity > Electronics > Floor Plate Sleeve"
"99026","4","Fog Light",NULL,"l3","Commodity > Electronics > Fog Light"
"99029","4","Fog Tail Light",NULL,"l3","Commodity > Electronics > Fog Tail Light"
"99032","4","Foil",NULL,"l3","Commodity > Electronics > Foil"
"99035","4","Footrest",NULL,"l3","Commodity > Electronics > Footrest"
"99038","4","Footwell",NULL,"l3","Commodity > Electronics > Footwell"
"99041","4","Formed Parts",NULL,"l3","Commodity > Electronics > Formed Parts"
"99044","4","FRAME",NULL,"l3","Commodity > Electronics > FRAME"
"99047","4","Front Bumper",NULL,"l3","Commodity > Electronics > Front Bumper"
"99050","4","Front Panel",NULL,"l3","Commodity > Electronics > Front Panel"
"99053","4","Frontend",NULL,"l3","Commodity > Electronics > Frontend"
"99056","4","Full-Camouflage Antenna",NULL,"l3","Commodity > Electronics > Full-Camouflage Antenna"
"99059","4","Function Center",NULL,"l3","Commodity > Electronics > Function Center"
"99062","4","Funk",NULL,"l3","Commodity > Electronics > Funk"
"99065","4","Fuse",NULL,"l3","Commodity > Electronics > Fuse"
"99068","4","Fuse Holder",NULL,"l3","Commodity > Electronics > Fuse Holder"
"99071","4","Gasket",NULL,"l3","Commodity > Electronics > Gasket"
"99074","4","Gateway",NULL,"l3","Commodity > Electronics > Gateway"
"99077","4","Gateway ECU",NULL,"l3","Commodity > Electronics > Gateway ECU"
"99080","4","Gearbox",NULL,"l3","Commodity > Electronics > Gearbox"
"99083","95578","Spacer",NULL,"l3","Commodity > Motorcycle > Spacer"
"99086","95578","Spacer Bolt",NULL,"l3","Commodity > Motorcycle > Spacer Bolt"
"99089","4","GPS Antenna",NULL,"l3","Commodity > Electronics > GPS Antenna"
"99092","4","Grille",NULL,"l3","Commodity > Electronics > Grille"
"99095","4","Grommet",NULL,"l3","Commodity > Electronics > Grommet"
"99098","4","Halogen",NULL,"l3","Commodity > Electronics > Halogen"
"99101","4","Hardware",NULL,"l3","Commodity > Electronics > Hardware"
"99104","4","Head Airbag",NULL,"l3","Commodity > Electronics > Head Airbag"
"99107","95578","Spacer Disk",NULL,"l3","Commodity > Motorcycle > Spacer Disk"
"99110","95578","Spacer Ring",NULL,"l3","Commodity > Motorcycle > Spacer Ring"
"99113","4","Head Unit",NULL,"l3","Commodity > Electronics > Head Unit"
"99116","4","Headband Glasses",NULL,"l3","Commodity > Electronics > Headband Glasses"
"99119","4","Headlight",NULL,"l3","Commodity > Electronics > Headlight"
"99122","4","Headlight Cleaning System",NULL,"l3","Commodity > Electronics > Headlight Cleaning System"
"99125","4","Headliner",NULL,"l3","Commodity > Electronics > Headliner"
"99128","4","Headrest",NULL,"l3","Commodity > Electronics > Headrest"
"99131","4","Headunit",NULL,"l3","Commodity > Electronics > Headunit"
"99134","4","Head-Up Display",NULL,"l3","Commodity > Electronics > Head-Up Display"
"99137","4","Heat Comfort Package",NULL,"l3","Commodity > Electronics > Heat Comfort Package"
"99140","4","Heat Protection Bag",NULL,"l3","Commodity > Electronics > Heat Protection Bag"
"99143","4","Heat Shield",NULL,"l3","Commodity > Electronics > Heat Shield"
"99146","4","Heat Shield Cap",NULL,"l3","Commodity > Electronics > Heat Shield Cap"
"99149","4","Heat Shield Cover",NULL,"l3","Commodity > Electronics > Heat Shield Cover"
"99152","4","Heated Armrest",NULL,"l3","Commodity > Electronics > Heated Armrest"
"99155","95578","Spacer Sleeve",NULL,"l3","Commodity > Motorcycle > Spacer Sleeve"
"99158","95578","Spacer Tube",NULL,"l3","Commodity > Motorcycle > Spacer Tube"
"99161","95578","Spacer Washer",NULL,"l3","Commodity > Motorcycle > Spacer Washer"
"99164","95578","Spare Part",NULL,"l3","Commodity > Motorcycle > Spare Part"
"99167","95578","Spare Parts Set",NULL,"l3","Commodity > Motorcycle > Spare Parts Set"
"99170","95578","Spark Plug",NULL,"l3","Commodity > Motorcycle > Spark Plug"
"99173","4","Heating",NULL,"l3","Commodity > Electronics > Heating"
"99176","4","Heating Element",NULL,"l3","Commodity > Electronics > Heating Element"
"99179","4","Heating mat",NULL,"l3","Commodity > Electronics > Heating mat"
"99182","4","Height Level Sensor",NULL,"l3","Commodity > Electronics > Height Level Sensor"
"99185","4","High Beam Assistant",NULL,"l3","Commodity > Electronics > High Beam Assistant"
"99188","4","High Voltage",NULL,"l3","Commodity > Electronics > High Voltage"
"99191","4","High-frequency speaker",NULL,"l3","Commodity > Electronics > High-frequency speaker"
"99194","4","Hinge",NULL,"l3","Commodity > Electronics > Hinge"
"99197","95578","Speaker",NULL,"l3","Commodity > Motorcycle > Speaker"
"99200","4","Housing",NULL,"l3","Commodity > Electronics > Housing"
"99203","95578","Speaker Cover",NULL,"l3","Commodity > Motorcycle > Speaker Cover"
"99206","4","Hydraulic Line",NULL,"l3","Commodity > Electronics > Hydraulic Line"
"99209","4","I-CAM",NULL,"l3","Commodity > Electronics > I-CAM"
"99212","4","ICOM NEXT",NULL,"l3","Commodity > Electronics > ICOM NEXT"
"99215","4","I-Combination",NULL,"l3","Commodity > Electronics > I-Combination"
"99218","4","ID Sensor",NULL,"l3","Commodity > Electronics > ID Sensor"
"99221","4","Ignition Cable",NULL,"l3","Commodity > Electronics > Ignition Cable"
"99224","4","IK-CAN",NULL,"l3","Commodity > Electronics > IK-CAN"
"99227","4","Injector harness",NULL,"l3","Commodity > Electronics > Injector harness"
"99230","4","Installation Component",NULL,"l3","Commodity > Electronics > Installation Component"
"99233","4","Instrument Cluster",NULL,"l3","Commodity > Electronics > Instrument Cluster"
"99236","4","Instrument Panel",NULL,"l3","Commodity > Electronics > Instrument Panel"
"99239","4","Insulation Cap",NULL,"l3","Commodity > Electronics > Insulation Cap"
"99242","4","Integrated Heating and Air Conditioning System",NULL,"l3","Commodity > Electronics > Integrated Heating and Air Conditioning System"
"99245","4","Intelligent Power Distribution Unit",NULL,"l3","Commodity > Electronics > Intelligent Power Distribution Unit"
"99248","4","Interference Suppression Band",NULL,"l3","Commodity > Electronics > Interference Suppression Band"
"99251","4","Interior Light",NULL,"l3","Commodity > Electronics > Interior Light"
"99254","4","Interior Mirror",NULL,"l3","Commodity > Electronics > Interior Mirror"
"99257","4","Interior Mirror Cover",NULL,"l3","Commodity > Electronics > Interior Mirror Cover"
"99260","4","Interior Mirror Cover Cap",NULL,"l3","Commodity > Electronics > Interior Mirror Cover Cap"
"99263","4","Interior Trim",NULL,"l3","Commodity > Electronics > Interior Trim"
"99266","95578","Speaker Grille",NULL,"l3","Commodity > Motorcycle > Speaker Grille"
"99269","95578","Spherical Bearing Shell",NULL,"l3","Commodity > Motorcycle > Spherical Bearing Shell"
"99272","4","Isolation",NULL,"l3","Commodity > Electronics > Isolation"
"99275","95578","Splash Guard",NULL,"l3","Commodity > Motorcycle > Splash Guard"
"99278","4","Key Ring",NULL,"l3","Commodity > Electronics > Key Ring"
"99281","95578","Splash Guard Cap",NULL,"l3","Commodity > Motorcycle > Splash Guard Cap"
"99284","95578","Splash Shield",NULL,"l3","Commodity > Motorcycle > Splash Shield"
"99287","95578","Splint",NULL,"l3","Commodity > Motorcycle > Splint"
"99290","95578","Spoiler",NULL,"l3","Commodity > Motorcycle > Spoiler"
"99293","4","Knob",NULL,"l3","Commodity > Electronics > Knob"
"99296","4","Label",NULL,"l3","Commodity > Electronics > Label"
"99299","4","Lamp Socket",NULL,"l3","Commodity > Electronics > Lamp Socket"
"99302","95578","Spring",NULL,"l3","Commodity > Motorcycle > Spring"
"99305","95578","Spring Band Clamp",NULL,"l3","Commodity > Motorcycle > Spring Band Clamp"
"99308","4","Latch Lock",NULL,"l3","Commodity > Electronics > Latch Lock"
"99311","4","Level Sensor",NULL,"l3","Commodity > Electronics > Level Sensor"
"99314","95578","Spring Clip",NULL,"l3","Commodity > Motorcycle > Spring Clip"
"99317","95578","Spring Plate",NULL,"l3","Commodity > Motorcycle > Spring Plate"
"99320","4","Light",NULL,"l3","Commodity > Electronics > Light"
"99323","4","Light Carpet",NULL,"l3","Commodity > Electronics > Light Carpet"
"99326","4","Light Module",NULL,"l3","Commodity > Electronics > Light Module"
"99329","4","Li-Ion Battery",NULL,"l3","Commodity > Electronics > Li-Ion Battery"
"99332","4","Line",NULL,"l3","Commodity > Electronics > Line"
"99335","4","Load flap",NULL,"l3","Commodity > Electronics > Load flap"
"99338","4","Load Status Indicator",NULL,"l3","Commodity > Electronics > Load Status Indicator"
"99341","4","Lock",NULL,"l3","Commodity > Electronics > Lock"
"99344","4","Locking",NULL,"l3","Commodity > Electronics > Locking"
"99347","4","Locking Lever",NULL,"l3","Commodity > Electronics > Locking Lever"
"99350","4","Locking Slider",NULL,"l3","Commodity > Electronics > Locking Slider"
"99353","4","Lordosis",NULL,"l3","Commodity > Electronics > Lordosis"
"99356","4","Lubricant",NULL,"l3","Commodity > Electronics > Lubricant"
"99359","4","Main Rail",NULL,"l3","Commodity > Electronics > Main Rail"
"99362","4","Main Wiring Harness",NULL,"l3","Commodity > Electronics > Main Wiring Harness"
"99365","4","Mass bolt",NULL,"l3","Commodity > Electronics > Mass bolt"
"99368","95578","Spring Set",NULL,"l3","Commodity > Motorcycle > Spring Set"
"99371","95578","Spring Washer",NULL,"l3","Commodity > Motorcycle > Spring Washer"
"99374","95578","Sprocket",NULL,"l3","Commodity > Motorcycle > Sprocket"
"99377","95578","Square Nut",NULL,"l3","Commodity > Motorcycle > Square Nut"
"99380","4","Microphone",NULL,"l3","Commodity > Electronics > Microphone"
"99383","95578","Stabilizer",NULL,"l3","Commodity > Motorcycle > Stabilizer"
"99386","95578","Stabilizer Bar",NULL,"l3","Commodity > Motorcycle > Stabilizer Bar"
"99389","95578","Starter",NULL,"l3","Commodity > Motorcycle > Starter"
"99392","95578","Steering Angle Sensor",NULL,"l3","Commodity > Motorcycle > Steering Angle Sensor"
"99395","95578","Steering Column",NULL,"l3","Commodity > Motorcycle > Steering Column"
"99398","4","MIRROR",NULL,"l3","Commodity > Electronics > MIRROR"
"99401","4","Mirror Cap",NULL,"l3","Commodity > Electronics > Mirror Cap"
"99404","4","Module",NULL,"l3","Commodity > Electronics > Module"
"99407","4","Motor",NULL,"l3","Commodity > Electronics > Motor"
"99410","4","Mounting Bracket",NULL,"l3","Commodity > Electronics > Mounting Bracket"
"99413","95578","Steering Column Clamp",NULL,"l3","Commodity > Motorcycle > Steering Column Clamp"
"99416","95578","Steering Column Cover",NULL,"l3","Commodity > Motorcycle > Steering Column Cover"
"99419","4","Multifunction Seat",NULL,"l3","Commodity > Electronics > Multifunction Seat"
"99422","4","Navigation System",NULL,"l3","Commodity > Electronics > Navigation System"
"99425","4","Neck Warmer",NULL,"l3","Commodity > Electronics > Neck Warmer"
"99428","4","NFC Key Card",NULL,"l3","Commodity > Electronics > NFC Key Card"
"99431","4","NOx Sensor",NULL,"l3","Commodity > Electronics > NOx Sensor"
"99434","95578","Steering Knuckle",NULL,"l3","Commodity > Motorcycle > Steering Knuckle"
"99437","95578","Steering Lock",NULL,"l3","Commodity > Motorcycle > Steering Lock"
"99440","95578","Steering Rod",NULL,"l3","Commodity > Motorcycle > Steering Rod"
"99443","95578","Steering Tube",NULL,"l3","Commodity > Motorcycle > Steering Tube"
"99446","95578","Steering Wheel",NULL,"l3","Commodity > Motorcycle > Steering Wheel"
"99449","95578","Steering Wheel Cover",NULL,"l3","Commodity > Motorcycle > Steering Wheel Cover"
"99452","95578","Step Bolt",NULL,"l3","Commodity > Motorcycle > Step Bolt"
"99455","95578","Sticker",NULL,"l3","Commodity > Motorcycle > Sticker"
"99458","4","Optical Fiber",NULL,"l3","Commodity > Electronics > Optical Fiber"
"99461","95578","Stiffening Plate",NULL,"l3","Commodity > Motorcycle > Stiffening Plate"
"99464","4","Outside Temperature Sensor",NULL,"l3","Commodity > Electronics > Outside Temperature Sensor"
"99467","95578","Stop Bolt",NULL,"l3","Commodity > Motorcycle > Stop Bolt"
"99470","95578","Stop Cover",NULL,"l3","Commodity > Motorcycle > Stop Cover"
"99473","4","PA Line",NULL,"l3","Commodity > Electronics > PA Line"
"99476","4","Package",NULL,"l3","Commodity > Electronics > Package"
"99479","4","Package Set",NULL,"l3","Commodity > Electronics > Package Set"
"99482","4","PADA",NULL,"l3","Commodity > Electronics > PADA"
"99485","4","Panoramic Roof",NULL,"l3","Commodity > Electronics > Panoramic Roof"
"99488","4","Paratur Set",NULL,"l3","Commodity > Electronics > Paratur Set"
"99491","4","Park",NULL,"l3","Commodity > Electronics > Park"
"99494","95578","Stop Mushroom",NULL,"l3","Commodity > Motorcycle > Stop Mushroom"
"99497","4","Park Distance Control",NULL,"l3","Commodity > Electronics > Park Distance Control"
"99500","4","Parts List",NULL,"l3","Commodity > Electronics > Parts List"
"99503","4","Pedestrian Protection",NULL,"l3","Commodity > Electronics > Pedestrian Protection"
"99506","4","Piezoelectric Sensor",NULL,"l3","Commodity > Electronics > Piezoelectric Sensor"
"99509","4","Pipe",NULL,"l3","Commodity > Electronics > Pipe"
"99512","4","Pipe Clip",NULL,"l3","Commodity > Electronics > Pipe Clip"
"99515","4","Piston",NULL,"l3","Commodity > Electronics > Piston"
"99518","95578","Stop Plate",NULL,"l3","Commodity > Motorcycle > Stop Plate"
"99521","95578","Storage Compartment",NULL,"l3","Commodity > Motorcycle > Storage Compartment"
"99524","95578","Strip",NULL,"l3","Commodity > Motorcycle > Strip"
"99527","4","Positive Terminal Cover",NULL,"l3","Commodity > Electronics > Positive Terminal Cover"
"99530","4","Power Distribution Unit",NULL,"l3","Commodity > Electronics > Power Distribution Unit"
"99533","4","Power Module",NULL,"l3","Commodity > Electronics > Power Module"
"99536","4","Power Steering",NULL,"l3","Commodity > Electronics > Power Steering"
"99539","95578","Strut",NULL,"l3","Commodity > Motorcycle > Strut"
"99542","4","Power Steering Motor",NULL,"l3","Commodity > Electronics > Power Steering Motor"
"99545","95578","Strut Cover",NULL,"l3","Commodity > Motorcycle > Strut Cover"
"99548","95578","Stub Axle",NULL,"l3","Commodity > Motorcycle > Stub Axle"
"99551","4","Protective Cap",NULL,"l3","Commodity > Electronics > Protective Cap"
"99554","4","Protective Sleeve",NULL,"l3","Commodity > Electronics > Protective Sleeve"
"99557","4","P-Set",NULL,"l3","Commodity > Electronics > P-Set"
"99560","4","Radio",NULL,"l3","Commodity > Electronics > Radio"
"99563","4","Radio Antenna",NULL,"l3","Commodity > Electronics > Radio Antenna"
"99566","4","Rail",NULL,"l3","Commodity > Electronics > Rail"
"99569","95578","Stud Bolt",NULL,"l3","Commodity > Motorcycle > Stud Bolt"
"99572","95578","Sub Frame",NULL,"l3","Commodity > Motorcycle > Sub Frame"
"99575","4","Rear Axle",NULL,"l3","Commodity > Electronics > Rear Axle"
"99578","4","Rear Window",NULL,"l3","Commodity > Electronics > Rear Window"
"99581","4","Rear Wiring Harness",NULL,"l3","Commodity > Electronics > Rear Wiring Harness"
"99584","4","Rearview Camera",NULL,"l3","Commodity > Electronics > Rearview Camera"
"99587","4","Rearview Mirror",NULL,"l3","Commodity > Electronics > Rearview Mirror"
"99590","4","Receiver",NULL,"l3","Commodity > Electronics > Receiver"
"99593","4","Regulated Fuel Pump",NULL,"l3","Commodity > Electronics > Regulated Fuel Pump"
"99596","4","Reinforcement",NULL,"l3","Commodity > Electronics > Reinforcement"
"99599","95578","Subframe",NULL,"l3","Commodity > Motorcycle > Subframe"
